E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_02_9.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_02_9.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_02_10.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_02_10.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_02_11.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_02_11.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_02_12.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_02_12.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_03_1.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_03_1.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_03_2.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_03_2.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_03_3.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_03_3.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_03_4.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_03_4.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_03_5.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_03_5.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_03_6.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_03_6.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_03_7.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_03_7.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_03_8.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_03_8.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_03_9.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_03_9.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_03_10.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_03_10.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_03_11.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_03_11.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_03_12.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_03_12.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_03_13.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_03_13.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_03_14.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_03_14.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_03_15.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_03_15.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_03_16.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_03_16.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_04_1.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_04_1.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_04_2.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_04_2.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_04_3.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_04_3.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_04_4.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_04_4.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_04_5.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_04_5.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_04_6.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_04_6.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_04_7.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_04_7.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_04_8.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_04_8.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_04_9.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_04_9.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_04_10.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_04_10.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_1.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_1.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_2.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_2.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_3.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_3.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_4.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_4.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_5.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_5.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_6.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_6.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_7.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_7.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_8.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_8.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_9.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_9.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_10.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_10.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_11.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_11.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_12.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_12.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_13.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_13.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_14.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_14.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_15.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_15.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_16.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_16.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_17.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_17.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_18.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_18.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_19.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_19.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_20.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_20.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_21.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_21.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_22.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_22.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_23.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_23.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_05_24.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_05_24.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_06_1.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_06_1.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_06_2.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_06_2.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_06_3.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_06_3.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_06_4.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_06_4.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_06_5.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_06_5.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_06_6.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_06_6.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_06_7.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_06_7.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_06_8.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_06_8.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_06_9.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_06_9.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_06_10.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_06_10.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_07_1.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_07_1.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_07_2.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_07_2.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_07_3.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_07_3.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_07_4.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_07_4.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_07_5.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_07_5.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_07_6.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_07_6.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_07_7.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_07_7.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_07_8.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_07_8.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_08_1.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_08_1.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_08_2.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_08_2.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_08_3.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_08_3.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_08_4.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_08_4.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_08_5.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_08_5.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_08_6.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_08_6.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_08_7.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_08_7.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_08_8.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_08_8.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_08_9.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_08_9.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_08_10.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_08_10.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_08_11.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_08_11.txt
E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\wav\train\all\0522_08_12.wav,E:\user\Desktop\EE303\論文研究\2021討論資料\Syllable\sChiMeS-14-id-divie\no_punc_syllable_label_correct\0522_08_12.txt
